B;ESP;N.TORA;Garapeira;B;11;22;4,6;55;55;50;51
B;ESP;N.TORA;Garapeira;C;11;22;4,4;52;51;48;48
B;ESP;N.TORA;Jatobá;A;11;23;3,5;61;61;59;56
B;ESP;N.TORA;Jatobá;B;11;23;4,6;59;57;53;52
B;ESP;N.TORA;Jatobá;C;11;23;4,1;53;54;49;50
B;ESP;N.TORA;Breu;A;12;23;2,5;51;51;47;47
B;ESP;N.TORA;Breu;B;12;23;2,6;47;47;44;44
B;ESP;N.TORA;Garapeira;A;16;23;5,2;65;63;59;60
B;ESP;N.TORA;Garapeira;B;16;23;4,6;61;60;57;56
B;ESP;N.TORA;Garapeira;C;16;23;4,3;56;56;53;53
B;ESP;N.TORA;Maracatiara;A;5;24;5,1;69;70;67;64
B;ESP;N.TORA;Maracatiara;B;5;24;5,9;64;65;61;61
B;ESP;N.TORA;Maracatiara;C;5;24;6,9;60;61;55;55
B;ESP;N.TORA;Embireira;A;18;24;6,9;87;86;83;83
B;ESP;N.TORA;Embireira;B;18;24;7,0;80;83;75;75
B;ESP;N.TORA;Embireira;C;18;24;5,3;75;75;72;69
B;ESP;N.TORA;Ipê;A;19;24;5,9;63;61;56;56
B;ESP;N.TORA;Ipê;B;19;24;4,5;57;59;53;54
B;ESP;N.TORA;Ipê;C;19;24;4,6;55;53;51;51
B;ESP;N.TORA;Garapeira;A;23;24;6,5;112;108;103;101
B;ESP;N.TORA;Garapeira;B;23;24;5,9;106;102;97;94
B;ESP;N.TORA;Garapeira;C;23;24;6,7;97;94;92;90
